"","ParameterLabel","Phenotype","Subset","Iteration","LearningRate","BoostRounds","Metric","Value"
"6802","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,2,0.1605,3040,"MSE",0.465115760453668
"6803","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,3,0.1605,3040,"MSE",0.528893063361608
"6804","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,4,0.1605,3040,"MSE",0.53699273408166
"6805","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,5,0.1605,3040,"MSE",0.510897071387796
"6806","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,6,0.1605,3040,"MSE",0.581827516036818
"6807","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,7,0.1605,3040,"MSE",0.507484110232706
"6808","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,8,0.1605,3040,"MSE",0.556081297666814
"6809","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,9,0.1605,3040,"MSE",0.545555729563243
"6810","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,10,0.1605,3040,"MSE",0.543577665248663
"6811","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",5,1,0.1605,3040,"MSE",0.574042156937976
"6812","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",5,2,0.1605,3040,"MSE",0.579525921477555
"6813","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",5,3,0.1605,3040,"MSE",0.550831936362732
"6814","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",5,4,0.1605,3040,"MSE",0.547126492992387
"6815","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",5,5,0.1605,3040,"MSE",0.579890817786276
"6816","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",5,6,0.1605,3040,"MSE",0.577953660731747
"6817","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",5,7,0.1605,3040,"MSE",0.611373739434952
"6818","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",5,8,0.1605,3040,"MSE",0.613070652054292
"6819","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",5,9,0.1605,3040,"MSE",0.549696259298027
"6820","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",5,10,0.1605,3040,"MSE",0.568443841280471
"6821","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",1,1,0.1605,3040,"Sensitivity",0.4
"6822","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",1,1,0.1605,3040,"Specificity",0.648648648648649
"6823","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",1,1,0.1605,3040,"Precision",0.277777777777778
"6824","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",1,1,0.1605,3040,"F1_Score",0.327868852459016
"6825","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",1,1,0.1605,3040,"AUC",0.46
"6826","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",1,2,0.1605,3040,"Sensitivity",0.32
"6827","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",1,2,0.1605,3040,"Specificity",0.675675675675676
"6828","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",1,2,0.1605,3040,"Precision",0.25
"6829","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",1,2,0.1605,3040,"F1_Score",0.280701754385965
"6830","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",1,2,0.1605,3040,"AUC",0.477297297297297
"6831","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",1,3,0.1605,3040,"Sensitivity",0.4
"6832","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",1,3,0.1605,3040,"Specificity",0.635135135135135
"6833","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",1,3,0.1605,3040,"Precision",0.27027027027027
"6834","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",1,3,0.1605,3040,"F1_Score",0.32258064516129
"6835","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",1,3,0.1605,3040,"AUC",0.493513513513514
"6836","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",1,4,0.1605,3040,"Sensitivity",0.44
"6837","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",1,4,0.1605,3040,"Specificity",0.675675675675676
"6838","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",1,4,0.1605,3040,"Precision",0.314285714285714
"6839","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",1,4,0.1605,3040,"F1_Score",0.366666666666667
"6840","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",1,4,0.1605,3040,"AUC",0.466486486486486
"6841","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",1,5,0.1605,3040,"Sensitivity",0.36
"6842","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",1,5,0.1605,3040,"Specificity",0.716216216216216
"6843","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",1,5,0.1605,3040,"Precision",0.3
"6844","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",1,5,0.1605,3040,"F1_Score",0.327272727272727
"6845","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",1,5,0.1605,3040,"AUC",0.414054054054054
"6846","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",1,6,0.1605,3040,"Sensitivity",0.36
"6847","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",1,6,0.1605,3040,"Specificity",0.662162162162162
"6848","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",1,6,0.1605,3040,"Precision",0.264705882352941
"6849","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",1,6,0.1605,3040,"F1_Score",0.305084745762712
"6850","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",1,6,0.1605,3040,"AUC",0.457297297297297
"6851","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",1,7,0.1605,3040,"Sensitivity",0.36
"6852","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",1,7,0.1605,3040,"Specificity",0.72972972972973
"6853","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",1,7,0.1605,3040,"Precision",0.310344827586207
"6854","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",1,7,0.1605,3040,"F1_Score",0.333333333333333
"6855","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",1,7,0.1605,3040,"AUC",0.451351351351351
"6856","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",1,8,0.1605,3040,"Sensitivity",0.4
"6857","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",1,8,0.1605,3040,"Specificity",0.648648648648649
"6858","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",1,8,0.1605,3040,"Precision",0.277777777777778
"6859","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",1,8,0.1605,3040,"F1_Score",0.327868852459016
"6860","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",1,8,0.1605,3040,"AUC",0.469189189189189
"6861","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",1,9,0.1605,3040,"Sensitivity",0.4
"6862","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",1,9,0.1605,3040,"Specificity",0.608108108108108
"6863","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",1,9,0.1605,3040,"Precision",0.256410256410256
"6864","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",1,9,0.1605,3040,"F1_Score",0.3125
"6865","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",1,9,0.1605,3040,"AUC",0.467567567567568
"6866","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",1,10,0.1605,3040,"Sensitivity",0.48
"6867","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",1,10,0.1605,3040,"Specificity",0.675675675675676
"6868","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",1,10,0.1605,3040,"Precision",0.333333333333333
"6869","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",1,10,0.1605,3040,"F1_Score",0.39344262295082
"6870","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",1,10,0.1605,3040,"AUC",0.41945945945946
"6871","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",2,1,0.1605,3040,"Sensitivity",0.48
"6872","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",2,1,0.1605,3040,"Specificity",0.675675675675676
"6873","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",2,1,0.1605,3040,"Precision",0.333333333333333
"6874","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",2,1,0.1605,3040,"F1_Score",0.39344262295082
"6875","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",2,1,0.1605,3040,"AUC",0.404324324324324
"6876","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",2,2,0.1605,3040,"Sensitivity",0.56
"6877","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",2,2,0.1605,3040,"Specificity",0.662162162162162
"6878","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",2,2,0.1605,3040,"Precision",0.358974358974359
"6879","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",2,2,0.1605,3040,"F1_Score",0.4375
"6880","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",2,2,0.1605,3040,"AUC",0.35027027027027
"6881","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",2,3,0.1605,3040,"Sensitivity",0.44
"6882","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",2,3,0.1605,3040,"Specificity",0.702702702702703
"6883","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",2,3,0.1605,3040,"Precision",0.333333333333333
"6884","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",2,3,0.1605,3040,"F1_Score",0.379310344827586
"6885","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",2,3,0.1605,3040,"AUC",0.38972972972973
"6886","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",2,4,0.1605,3040,"Sensitivity",0.48
"6887","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",2,4,0.1605,3040,"Specificity",0.662162162162162
"6888","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",2,4,0.1605,3040,"Precision",0.324324324324324
"6889","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",2,4,0.1605,3040,"F1_Score",0.387096774193548
"6890","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",2,4,0.1605,3040,"AUC",0.443783783783784
"6891","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",2,5,0.1605,3040,"Sensitivity",0.52
"6892","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",2,5,0.1605,3040,"Specificity",0.689189189189189
"6893","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",2,5,0.1605,3040,"Precision",0.361111111111111
"6894","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",2,5,0.1605,3040,"F1_Score",0.426229508196721
"6895","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",2,5,0.1605,3040,"AUC",0.376756756756757
"6896","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",2,6,0.1605,3040,"Sensitivity",0.52
"6897","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",2,6,0.1605,3040,"Specificity",0.635135135135135
"6898","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",2,6,0.1605,3040,"Precision",0.325
"6899","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",2,6,0.1605,3040,"F1_Score",0.4
"6900","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",2,6,0.1605,3040,"AUC",0.417837837837838
"6901","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",2,7,0.1605,3040,"Sensitivity",0.44
"6902","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",2,7,0.1605,3040,"Specificity",0.621621621621622
"6903","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",2,7,0.1605,3040,"Precision",0.282051282051282
"6904","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",2,7,0.1605,3040,"F1_Score",0.34375
"6905","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",2,7,0.1605,3040,"AUC",0.453513513513514
"6906","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",2,8,0.1605,3040,"Sensitivity",0.48
"6907","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",2,8,0.1605,3040,"Specificity",0.675675675675676
"6908","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",2,8,0.1605,3040,"Precision",0.333333333333333
"6909","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",2,8,0.1605,3040,"F1_Score",0.39344262295082
"6910","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",2,8,0.1605,3040,"AUC",0.396756756756757
"6911","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",2,9,0.1605,3040,"Sensitivity",0.44
"6912","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",2,9,0.1605,3040,"Specificity",0.662162162162162
"6913","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",2,9,0.1605,3040,"Precision",0.305555555555556
"6914","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",2,9,0.1605,3040,"F1_Score",0.360655737704918
"6915","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",2,9,0.1605,3040,"AUC",0.390810810810811
"6916","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",2,10,0.1605,3040,"Sensitivity",0.52
"6917","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",2,10,0.1605,3040,"Specificity",0.702702702702703
"6918","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",2,10,0.1605,3040,"Precision",0.371428571428571
"6919","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",2,10,0.1605,3040,"F1_Score",0.433333333333333
"6920","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",2,10,0.1605,3040,"AUC",0.374594594594595
"6921","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",3,1,0.1605,3040,"Sensitivity",0.32
"6922","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",3,1,0.1605,3040,"Specificity",0.77027027027027
"6923","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",3,1,0.1605,3040,"Precision",0.32
"6924","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",3,1,0.1605,3040,"F1_Score",0.32
"6925","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",3,1,0.1605,3040,"AUC",0.461081081081081
"6926","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",3,2,0.1605,3040,"Sensitivity",0.32
"6927","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",3,2,0.1605,3040,"Specificity",0.783783783783784
"6928","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",3,2,0.1605,3040,"Precision",0.333333333333333
"6929","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",3,2,0.1605,3040,"F1_Score",0.326530612244898
"6930","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",3,2,0.1605,3040,"AUC",0.436216216216216
"6931","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",3,3,0.1605,3040,"Sensitivity",0.32
"6932","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",3,3,0.1605,3040,"Specificity",0.77027027027027
"6933","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",3,3,0.1605,3040,"Precision",0.32
"6934","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",3,3,0.1605,3040,"F1_Score",0.32
"6935","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",3,3,0.1605,3040,"AUC",0.477297297297297
"6936","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",3,4,0.1605,3040,"Sensitivity",0.32
"6937","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",3,4,0.1605,3040,"Specificity",0.77027027027027
"6938","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",3,4,0.1605,3040,"Precision",0.32
"6939","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",3,4,0.1605,3040,"F1_Score",0.32
"6940","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",3,4,0.1605,3040,"AUC",0.428648648648649
"6941","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",3,5,0.1605,3040,"Sensitivity",0.32
"6942","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",3,5,0.1605,3040,"Specificity",0.824324324324324
"6943","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",3,5,0.1605,3040,"Precision",0.380952380952381
"6944","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",3,5,0.1605,3040,"F1_Score",0.347826086956522
"6945","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",3,5,0.1605,3040,"AUC",0.482702702702703
"6946","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",3,6,0.1605,3040,"Sensitivity",0.36
"6947","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",3,6,0.1605,3040,"Specificity",0.797297297297297
"6948","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",3,6,0.1605,3040,"Precision",0.375
"6949","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",3,6,0.1605,3040,"F1_Score",0.36734693877551
"6950","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",3,6,0.1605,3040,"AUC",0.394594594594595
"6951","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",3,7,0.1605,3040,"Sensitivity",0.32
"6952","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",3,7,0.1605,3040,"Specificity",0.810810810810811
"6953","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",3,7,0.1605,3040,"Precision",0.363636363636364
"6954","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",3,7,0.1605,3040,"F1_Score",0.340425531914894
"6955","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",3,7,0.1605,3040,"AUC",0.432972972972973
"6956","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",3,8,0.1605,3040,"Sensitivity",0.32
"6957","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",3,8,0.1605,3040,"Specificity",0.783783783783784
"6958","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",3,8,0.1605,3040,"Precision",0.333333333333333
"6959","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",3,8,0.1605,3040,"F1_Score",0.326530612244898
"6960","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",3,8,0.1605,3040,"AUC",0.412432432432432
"6961","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",3,9,0.1605,3040,"Sensitivity",0.44
"6962","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",3,9,0.1605,3040,"Specificity",0.810810810810811
"6963","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",3,9,0.1605,3040,"Precision",0.44
"6964","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",3,9,0.1605,3040,"F1_Score",0.44
"6965","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",3,9,0.1605,3040,"AUC",0.444324324324324
"6966","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",3,10,0.1605,3040,"Sensitivity",0.32
"6967","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",3,10,0.1605,3040,"Specificity",0.743243243243243
"6968","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",3,10,0.1605,3040,"Precision",0.296296296296296
"6969","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",3,10,0.1605,3040,"F1_Score",0.307692307692308
"6970","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",3,10,0.1605,3040,"AUC",0.486486486486487
"6971","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,1,0.1605,3040,"Sensitivity",0.16
"6972","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,1,0.1605,3040,"Specificity",0.824324324324324
"6973","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,1,0.1605,3040,"Precision",0.235294117647059
"6974","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,1,0.1605,3040,"F1_Score",0.190476190476191
"6975","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,1,0.1605,3040,"AUC",0.464864864864865
"6976","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,2,0.1605,3040,"Sensitivity",0.2
"6977","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,2,0.1605,3040,"Specificity",0.878378378378378
"6978","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,2,0.1605,3040,"Precision",0.357142857142857
"6979","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,2,0.1605,3040,"F1_Score",0.256410256410256
"6980","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,2,0.1605,3040,"AUC",0.402162162162162
"6981","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,3,0.1605,3040,"Sensitivity",0.2
"6982","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,3,0.1605,3040,"Specificity",0.837837837837838
"6983","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,3,0.1605,3040,"Precision",0.294117647058824
"6984","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,3,0.1605,3040,"F1_Score",0.238095238095238
"6985","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,3,0.1605,3040,"AUC",0.433513513513514
"6986","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,4,0.1605,3040,"Sensitivity",0.16
"6987","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,4,0.1605,3040,"Specificity",0.891891891891892
"6988","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,4,0.1605,3040,"Precision",0.333333333333333
"6989","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,4,0.1605,3040,"F1_Score",0.216216216216216
"6990","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,4,0.1605,3040,"AUC",0.424864864864865
"6991","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,5,0.1605,3040,"Sensitivity",0.16
"6992","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,5,0.1605,3040,"Specificity",0.878378378378378
"6993","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,5,0.1605,3040,"Precision",0.307692307692308
"6994","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,5,0.1605,3040,"F1_Score",0.210526315789474
"6995","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,5,0.1605,3040,"AUC",0.412972972972973
"6996","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,6,0.1605,3040,"Sensitivity",0.12
"6997","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,6,0.1605,3040,"Specificity",0.837837837837838
"6998","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,6,0.1605,3040,"Precision",0.2
"6999","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,6,0.1605,3040,"F1_Score",0.15
"7000","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,6,0.1605,3040,"AUC",0.445405405405405
"7001","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,7,0.1605,3040,"Sensitivity",0.32
"7002","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,7,0.1605,3040,"Specificity",0.851351351351351
"7003","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,7,0.1605,3040,"Precision",0.421052631578947
"7004","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,7,0.1605,3040,"F1_Score",0.363636363636364
"7005","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,7,0.1605,3040,"AUC",0.404324324324324
"7006","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,8,0.1605,3040,"Sensitivity",0.16
"7007","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,8,0.1605,3040,"Specificity",0.864864864864865
"7008","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,8,0.1605,3040,"Precision",0.285714285714286
"7009","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,8,0.1605,3040,"F1_Score",0.205128205128205
"7010","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,8,0.1605,3040,"AUC",0.450810810810811
"7011","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,9,0.1605,3040,"Sensitivity",0.32
"7012","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,9,0.1605,3040,"Specificity",0.824324324324324
"7013","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,9,0.1605,3040,"Precision",0.380952380952381
"7014","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,9,0.1605,3040,"F1_Score",0.347826086956522
"7015","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,9,0.1605,3040,"AUC",0.401621621621622
"7016","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,10,0.1605,3040,"Sensitivity",0.2
"7017","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,10,0.1605,3040,"Specificity",0.878378378378378
"7018","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,10,0.1605,3040,"Precision",0.357142857142857
"7019","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,10,0.1605,3040,"F1_Score",0.256410256410256
"7020","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",4,10,0.1605,3040,"AUC",0.415135135135135
"7021","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",5,1,0.1605,3040,"Sensitivity",0.32
"7022","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",5,1,0.1605,3040,"Specificity",0.797297297297297
"7023","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",5,1,0.1605,3040,"Precision",0.347826086956522
"7024","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",5,1,0.1605,3040,"F1_Score",0.333333333333333
"7025","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",5,1,0.1605,3040,"AUC",0.388648648648649
"7026","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",5,2,0.1605,3040,"Sensitivity",0.36
"7027","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",5,2,0.1605,3040,"Specificity",0.824324324324324
"7028","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",5,2,0.1605,3040,"Precision",0.409090909090909
"7029","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",5,2,0.1605,3040,"F1_Score",0.382978723404255
"7030","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",5,2,0.1605,3040,"AUC",0.405405405405405
"7031","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",5,3,0.1605,3040,"Sensitivity",0.24
"7032","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",5,3,0.1605,3040,"Specificity",0.864864864864865
"7033","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",5,3,0.1605,3040,"Precision",0.375
"7034","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",5,3,0.1605,3040,"F1_Score",0.292682926829268
"7035","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",5,3,0.1605,3040,"AUC",0.404324324324324
"7036","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",5,4,0.1605,3040,"Sensitivity",0.4
"7037","GBM_Model_23_eta_0.1605_ntrees_3040","GY_1",5,4,0.1605,3040,"Specificity",0.851351351351351
